,Name,IsFree,Metacritic,PCMinReqsText,PriceFinal,ReleaseDate,DLCCount
1591,Call of Duty(r): Black Ops II,False,74,Minimum:OS: Windows Vista SP2 or Windows 7.  Windows XP is not supportedProcessor: Intel Core2 Duo E8200 2.66 GHz or AMD Phenom X3 8750 2.4 GHzMemory: 2 GB for 32-bit OS or 4 GB for 64-bit OSGraphics: Nvidia GeForce 8800GT 512 MB or ATI Radeon HD 3870 512 MBDirectX(r): 9.0cHard Drive: 16 GB HD spaceSound: DirectX 11.0c compatibleAdditional: Broadband connection required for activation and multiplayer gameplay        Note: Windows XP Operating System is not supported        Further information: Available here,59.99,Nov 12 2012,36
6338,Call of Duty(r): Black Ops III,False,0,Minimum:OS: Windows 7 64-Bit / Windows 8 64-Bit / Windows 8.1 64-BitProcessor: Intel(r) Core(tm) i3-530 @ 2.93 GHz / AMD Phenom(tm) II X4 810 @ 2.60 GHzMemory: 6 GB RAMGraphics: NVIDIA(r) GeForce(r) GTX 470 @ 1GB / ATI(r) Radeon(tm) HD 6970 @ 1GBDirectX: Version 11Network: Broadband Internet connectionStorage: 60 GB available spaceSound Card: DirectX Compatible,59.99,Nov 5 2015,4
2036,Just Cause(tm) 3,False,74,Minimum:OS: Vista SP2 / Windows 7.1 SP1 / Windows 8.1 (64-bit Operating System Required)Processor: Intel Core i5-2500k 3.3GHz / AMD Phenom II X6 1075T 3GHzMemory: 8 GB RAMGraphics: NVIDIA GeForce GTX 670 (2GB) / AMD Radeon HD 7870 (2GB)Storage: 54 GB available space,59.99,Nov 30 2015,11
4164,Street Fighter V,False,74,Minimum:OS: Windows 7 64-bitProcessor: Intel Core i3-4160 @ 3.60GHzMemory: 6 GB RAMGraphics: NVIDIA(r) GeForce(r) GTX 480 GTX 570 GTX 670 or betterDirectX: Version 11Network: Broadband Internet connectionSound Card: DirectX compatible soundcard or onboard chipset,59.99,Feb 15 2016,3
10827,Music Maker 2017 Steam Edition,False,0,Minimum:OS: Microsoft Windows Vista | 7 | 8 | 8.1| 10Processor: 2 GHzMemory: 2 GB RAMGraphics: Onboard Auflosung mind. 1280x768Storage: 6 GB available spaceSound Card: OnboardAdditional Notes: Supported import formats: Audio CD WAV MP3 OGG Vorbis WMA MIDI FLAC Image: JPG BMP Video: AVI MXV WMV / Supported export formats: Audio CD WAV MP3 OGG Vorbis WMA MIDI FLAC Image: JPG BMP Video: AVI MXV WMV Note: Only non copy-protected audio CDs can be imported.,59.99,Aug 8 2016,0
2796,Distant Worlds: Universe,False,81,Minimum:OS: Windows XP SP3 Vista Windows 7 8 10Processor: Pentium 4 @1.5 GHzMemory: 1 GB RAMGraphics: minimum 1024 x 768 resolution 32 bitDirectX: Version 9.0cStorage: 1 GB available spaceSound Card: DirectX 9 compatibleAdditional Notes: Requires Windows Media Player Internet Explorer,59.99,May 23 2014,0
7380,Battleborn,False,69,Minimum:OS: Windows(r) 7 x64-bit or LaterProcessor: Intel i5-750 / AMD Phenom IIx4 945Memory: 6 GB RAMGraphics: AMD HD 6870/ NVIDIA GeForce GTX 460 or better PhysX supportDirectX: Version 11Network: Broadband Internet connectionStorage: 30 GB available spaceSound Card: DirectX 11 CompliantAdditional Notes: Initial installation requires an internet connection for Steam authentication and gameplay; software installations require (included with the game) include Steam Client DirectX 11 NVidia PhysX .Net Framework 4.5 Visual C++ Redistributable 2010 and Visual C++ Redistributable 2012.,59.99,May 2 2016,1
6841,DOOM,False,85,Minimum:OS: Windows 7/8.1/10 (64-bit versions)Processor: Intel Core i5-2400/AMD FX-8320 or betterMemory: 8 GB RAMGraphics: NVIDIA GTX 670 2GB/AMD Radeon HD 7870 2GB or betterStorage: 55 GB available spaceAdditional Notes: Requires Steam activation and broadband internet connection for Multiplayer and SnapMap,59.99,May 12 2016,2
6054,MAGIX Audio Cleaning Lab 2016,False,0,Minimum:OS: For Microsoft Windows Vista | 7 | 8 | 8.1Processor: 1 GHzMemory: 2 GB RAMGraphics: Onboard min. resolution 1024 x 76Storage: 1 GB available spaceSound Card: OnboardAdditional Notes: Supported import formats Disc: Audio CD/DVD data CD/DVD Audio: WAV MP3 AAC2 WMA OGG Vorbis FLAC AIFF M3U CUE | Supported export formats: Disc: Audio CD data CD/DVD Audio: WAV MP31 AAC2 WMA OGG Vorbis FLAC AIFF M3U | 1Requires Microsoft Media Player 2Fee-based activation,59.99,May 18 2015,0
11929,The Elder Scrolls(r) Online: Gold Edition,False,0,Minimum:OS: Windows 7 32-bitProcessor: Intel i3 or AMD 3870 generation processors or higherMemory: 3 GB RAMGraphics: Direct X 11.0 compliant video card with 1GB RAM (NVidia GeForce 460 or AMD Radeon 6850)DirectX: Version 11Network: Broadband Internet connectionStorage: 85 GB available spaceSound Card: DirectX compatible sound card,59.99,Sep 9 2016,0
6210,Total War: WARHAMMER,False,86,Minimum:OS: Windows 7 64Bit Service Pack 1Processor: Intel Core 2 Duo 3.0Ghz/ AMD Athlon II X4 640 3.0GHzMemory: 3 GB RAMGraphics: (DirectX 11) AMD Radeon HD 5770 1024MB / NVIDIA GTS 450 1024MB / Intel HD4000 @720pDirectX: Version 11Storage: 35 GB available spaceAdditional Notes: *PC Integrated graphics chipsets require 4 GB RAM e.g. Intel HD series.,59.99,May 24 2016,4
5513,001 Game Creator,False,0,Minimum:OS: Microsoft(r) Windows(r) XP / Vista / 7 / 8 / 10 (32-bit/64-bit)Processor: 2.0 GHz or faster processorMemory: 512 MB RAMGraphics: 1024 x 768 pixels or higher desktop resolutionStorage: 300 MB available spaceAdditional Notes: OpenGL v2.1 or above,59.99,Jul 13 2015,0
7196,Race Track Builder,False,0,Minimum:OS: Windows 7 or laterMemory: 4 GB RAMGraphics: 512 MBDirectX: Version 11Storage: 300 MB available space,59.99,Aug 20 2015,0
12040,Sid Meiers Civilization(r) VI,False,94,Minimum:OS: Windows 7x64 / Windows 8.1x64 / Windows 10x64Processor: Intel Core i3 2.5 Ghz or AMD Phenom II 2.6 Ghz or greaterMemory: 4 GB RAMGraphics: 1 GB & AMD 5570 or nVidia 450DirectX: Version 11Storage: 12 GB available spaceSound Card: DirectX Compatible Sound DeviceAdditional Notes: Initial installation requires one-time Internet connection for Steam authentication; software installations required (included with the game) include Steam Client Microsoft Visual C++ 2012 and 2015 Runtime Libraries and Microsoft DirectX. Internet connection and acceptance of Steam(tm) Subscriber Agreement required for activation. See www.steampowered.com/agreement for details.,59.99,Oct 20 2016,0
8020,Quicken WillMaker Plus 2016,False,0,Minimum:OS: Windows 8 8.1 or 10Memory: 1 GB RAM,59.99,Jan 21 2016,0
12627,Call of Duty(r): Infinite Warfare,False,0,Minimum:OS: Windows 7 64-Bit or laterProcessor: Intel Core i3-3225 @ 3.30GHz or equivalentMemory: 8 GB RAMGraphics: NVIDIA GeForce GTX 660 2GB / AMD Radeon HD 7850 2GBDirectX: Version 11Network: Broadband Internet connectionStorage: 70 GB available spaceSound Card: DirectX 11 CompatibleAdditional Notes: Disk space requirement may change over time.,59.99,Nov 3 2016,1
4176,Call of Duty(r): Black Ops III,False,0,Minimum:OS: Windows 7 64-Bit / Windows 8 64-Bit / Windows 8.1 64-BitProcessor: Intel(r) Core(tm) i3-530 @ 2.93 GHz / AMD Phenom(tm) II X4 810 @ 2.60 GHzMemory: 6 GB RAMGraphics: NVIDIA(r) GeForce(r) GTX 470 @ 1GB / ATI(r) Radeon(tm) HD 6970 @ 1GBDirectX: Version 11Network: Broadband Internet connectionStorage: 60 GB available spaceSound Card: DirectX Compatible,59.99,Nov 5 2015,4
8021,Quicken Legal Business Pro,False,0,Minimum:OS: 10 8.1 8 7 VistaMemory: 75 MB RAM,59.99,Jan 26 2016,0
5998,The Secret World: Ultimate Edition,False,0,Minimum:OS: Windows XP (SP 1) / Vista (SP 1) / Windows 7 (SP 1)Processor: 2.6 GHZ Intel Core 2 DUO or equivalent AMD CPUMemory: 3 GB RAMGraphics: nVidia 8800 series 512 VRAM/Radeon HD3850 512MBDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 30 GB available spaceSound Card: DirectX 9.0c compatible sound cardAdditional Notes: Requires account registration (free) with the developer. 30 days of free Membership is included.,59.99,Jun 11 2015,0
6479,NBA 2K16,False,0,Minimum:OS: Windows 7 64-bit Windows 8.1 64-bit or Windows 10 64-bitProcessor: Intel Core2 Duo or better (SSE3 or later)Memory: 4 GB RAMGraphics: DirectX 10.1 compatible (512 MB) or betterDirectX: Version 10Storage: 50 GB available spaceSound Card: DirectX 9.0x compatibleAdditional Notes: Dual-analog gamepad; Additional Notes: Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include DirectX and Visual C++ Redistributable 2010.,59.99,Sep 29 2015,0
3230,A-Train 9 V4.0 : Japan Rail Simulator,False,0,Minimum:OS: Windows 2000/XP/Vista/7/8.1/10Processor: Core2DuoMemory: 2 GB RAMGraphics: GeForce 9 series or better RADEON HD4000 or betterDirectX: Version 9.0cStorage: 2 GB available spaceSound Card: Direct Sound Compatible,59.99,Oct 21 2015,1
3319,NBA 2K15,False,0,Minimum:OS: Windows 7 64 bit or higherProcessor: Intel Core2 Duo or better (SSE3 or later)Memory: 2 or more GB RAMGraphics: DirectX 10.1 compatible (512 MB) or betterDirectX: Version 11Storage: 50 or more GB available spaceSound Card: 9.0c compatibleAdditional Notes: Keyboard or dual-analog gamepad; Additional Notes: Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include DirectX and Visual C++ Redistributable 2010.,59.99,Oct 6 2014,0
1729,Call of Duty(r): Ghosts,False,68,MinimumOS: Windows 7 64-Bit / Windows 8 64-BitCPU: Intel(r) Core(tm) 2 Duo E8200 2.66 GHZ / AMD Phenom(tm) X3 8750 2.4 GHZ or betterRAM: 6 GB RAMHDD: 40 GB HD spaceVideo: NVIDIA(r) GeForce(tm) GTS 450 / ATI(r) Radeon(tm) HD 5870 or betterSound: DirectX(r) compatible sound cardDirectX(r): DirectX(r) 11Internet: Broadband connection and service required for Multiplayer Connectivity. Internet connection required for activation.,59.99,Mar 25 2014,51
1741,Call of Duty(r): Advanced Warfare - Gold Edition,False,78,Minimum:OS: Windows 7 64-Bit / Windows 8 64-Bit / Windows 8.1 64-BitProcessor: Intel(r) Core(tm) i3-530 @ 2.93 GHz / AMD Phenom(tm) II X4 810 @ 2.60 GHzMemory: 6 GB RAMGraphics: NVIDIA(r) GeForce(r) GTS 450 @ 1GB / ATI(r) Radeon(tm) HD 5870 @ 1GBDirectX: Version 11Network: Broadband Internet connectionStorage: 55 GB available spaceSound Card: DirectX CompatibleAdditional Notes: Field of View ranges from 65deg-90deg.,59.99,Nov 3 2014,43
4886,Spriter Pro,False,0,Minimum:OS: Microsoft(r) Windows(r) XP / Vista / 7 / 8 / 10Processor: Intel(r) Pentium(r) 4 2.0 GHz equivalent or faster processorStorage: 150 MB available spaceAdditional Notes: RAM usage requirements scale depending on the amount of graphics used.,59.99,Nov 14 2014,6
3176,No Mans Sky,False,59,Minimum:OS: Windows 7/8.1/10 (64-bit versions)Processor: Intel Core i3Memory: 8 GB RAMGraphics: nVidia GTX 480 AMD Radeon 7870Storage: 10 GB available space,59.99,Aug 12 2016,0
8792,CyberLink ColorDirector 4,False,0,Minimum:OS: Windows 10 8.1 8 7Processor: Intel Core(tm) i3 2nd Gen 2.0GHz or AMD Phenom(r) II and above recommendedMemory: 1 GB RAMGraphics: Intel(r) 945 GM or laterStorage: 1 GB available space,59.99,May 4 2016,0
6156,Toukiden: Kiwami,False,0,Minimum:OS: Windows Vista/7/8/8.1 (64bit required)Processor: Core i7 870 2.8GHz or betterMemory: 2 GB RAMGraphics: 640*480 pixel over High ColorDirectX: Version 11Network: Broadband Internet connectionStorage: 21 GB available spaceSound Card: DirectX 9.0c over,59.99,Jun 25 2015,3
2285,Dying Light: The Following - Enhanced Edition,False,87,MINIMUM:OS: Windows(r) 7 64-bit / Windows(r) 8 64-bit / Windows(r) 8.1 64-bitProcessor: Intel(r) Core(tm) i5-2500 @3.3 GHz / AMD FX-8320 @3.5 GHzMemory: 4 GB RAM DDR3Hard Drive: 40 GB free spaceGraphics: NVIDIA(r) GeForce(r) GTX 560 / AMD Radeon(tm) HD 6870 (1GB VRAM)        DirectX(r): Version 11        Sound: DirectX(r) compatible        Additional Notes: Laptop versions of graphics cards may work but are NOT officially supported.Windows-compatible keyboard mouse optional controller (Xbox 360 Controller for Windows recommended),59.99,Jan 26 2015,8
11747,NBA 2K17,False,0,Minimum:OS: Windows 7 64-bit Windows 8.1 64-bit or Windows 10 64-bitProcessor: Intel(r) Core(tm) i3-530 @ 2.93 GHz / AMD Phenom(tm) II X4 805 @ 2.50 GHz or betterMemory: 4 GB RAMGraphics: NVIDIA(r) GeForce(r) GT 430 1GB / ATI(r) Radeon(tm) HD 6450 1GB or betterDirectX: Version 11Storage: 70 GB available spaceSound Card: DirectX 9.0x compatibleAdditional Notes: Dual-analog gamepad; Additional Notes: Initial installation requires one-time internet connection for Steam authentication; software installations required (included with the game) include DirectX and Visual C++ Redistributable 2012,59.99,Sep 20 2016,0
1728,Call of Duty(r): Ghosts,False,68,MinimumOS: Windows 7 64-Bit / Windows 8 64-BitCPU: Intel(r) Core(tm) 2 Duo E8200 2.66 GHZ / AMD Phenom(tm) X3 8750 2.4 GHZ or betterRAM: 6 GB RAMHDD: 40 GB HD spaceVideo: NVIDIA(r) GeForce(tm) GTS 450 / ATI(r) Radeon(tm) HD 5870 or betterSound: DirectX(r) compatible sound cardDirectX(r): DirectX(r) 11Internet: Broadband connection and service required for Multiplayer Connectivity. Internet connection required for activation.,59.99,Mar 25 2014,51
1742,Call of Duty(r): Advanced Warfare - Gold Edition,False,78,Minimum:OS: Windows 7 64-Bit / Windows 8 64-Bit / Windows 8.1 64-BitProcessor: Intel(r) Core(tm) i3-530 @ 2.93 GHz / AMD Phenom(tm) II X4 810 @ 2.60 GHzMemory: 6 GB RAMGraphics: NVIDIA(r) GeForce(r) GTS 450 @ 1GB / ATI(r) Radeon(tm) HD 5870 @ 1GBDirectX: Version 11Network: Broadband Internet connectionStorage: 55 GB available spaceSound Card: DirectX CompatibleAdditional Notes: Field of View ranges from 65deg-90deg.,59.99,Nov 3 2014,43
12672,Watch_Dogs(r) 2,False,0,Minimum:OS: Windows 7 SP1 Windows 8.1 Windows 10 (64bit versions only)Processor: Intel Core i5 2400s @ 2.5 GHz AMD FX 6120 @ 3.5 GHz or betterMemory: 6 GB RAMGraphics: NVIDIA GeForce GTX 660 with 2 GB VRAM or AMD Radeon HD 7870 with 2 GB VRAM or better - See supported List*Network: Broadband Internet connectionStorage: 50 GB available spaceSound Card: DirectX compatible using the latest driversAdditional Notes: Periphericals: Microsoft Xbox One Controller DUALSHOCK(r) 4 Controller Windows-compatible keyboard mouse optional controller / Multiplayer: 256 kbps or faster broadband connection / Note: This product supports 64-bit operating systems only. Laptop versions of these cards may work but are not officially supported. For the most up-to-date requirement listings please visit the FAQ on our support website at support.ubi.com.  High speed internet access and a valid Ubisoft account are required to activate the game after installation to authenticate your system and continue gameplay after any re-activation access online features play online or unlock exclusive content.,59.99,Nov 28 2016,13
7990,DRAGON QUEST HEROES(tm) Slime Edition,False,0,Minimum:OS: Windows 7/8/8.1/10 (64bit required)Processor: Core i7 870 2.8GHz or betterMemory: 4 GB RAMGraphics: NVIDIA GeForce GTS 450 or AMD Radeon HD 5770DirectX: Version 11Storage: 20 GB available spaceSound Card: DirectX 9.0c over,59.99,Dec 3 2015,0
7261,F1 2016,False,86,Minimum:OS: 64bit Versions of Windows 7 Windows 8 Windows 10Processor: Intel Core i3 530 or AMD FX 4100Memory: 8 GB RAMGraphics: Nvidia GTX 460 or AMD HD 5870DirectX: Version 11Network: Broadband Internet connectionStorage: 30 GB available spaceSound Card: DirectX Compatible SoundcardAdditional Notes: Supported Graphics Cards:  AMD HD5870 or better HD6870 or better HD7790 or better R7 260 or better R9 260 or better Nvidia GTX460 or better Series GTX560 or better GTX650Ti or better GTX750 or better GTX950 or better,59.99,Aug 18 2016,0
12689,Steep,False,0,Minimum:OS: Windows(r) 7 SP1 or Windows 8.1 or Windows(r) 10 (64bit versions)Processor: Intel Core i5 2400s at 2.5 Ghz or AMD FX-6350 at 3.9 GhzMemory: 6 GB RAMGraphics: GeForce GTX660 or Radeon R7 260XDirectX: Version 11Network: Broadband Internet connectionStorage: 25 GB available spaceSound Card: DirectX(r) compatible sound card with latest driversAdditional Notes: SUPPORTED VIDEO CARDS (at time of release): NVIDIA GeForce(r) GTX660 or better GeForce(r) GTX700/900/1000 series AMD Radeon R9 260X or better AMD Radeon R9 300 series Fury series. Laptop versions of these cards may work but are NOT officially supported. For an up-to-date list of supported chipsets please visit the FAQ for this game on our website: http://support.ubi.com. PERIPHERAL SUPPORTED: Windows(r)-compatible keyboard and mouse required optional controller,59.99,Dec 2 2016,1
3088,Grand Theft Auto V,False,96,Minimum:OS: Windows 8.1 64 Bit Windows 8 64 Bit Windows 7 64 Bit Service Pack 1 Windows Vista 64 Bit Service Pack 2* (*NVIDIA video card recommended if running Vista OS)Processor: Intel Core 2 Quad CPU Q6600 @ 2.40GHz (4 CPUs) / AMD Phenom 9850 Quad-Core Processor (4 CPUs) @ 2.5GHzMemory: 4 GB RAMGraphics: NVIDIA 9800 GT 1GB / AMD HD 4870 1GB (DX 10 10.1 11)Storage: 65 GB available spaceSound Card: 100% DirectX 10 compatibleAdditional Notes: Over time downloadable content and programming changes will change the system requirements for this game.  Please refer to your hardware manufacturer and www.rockstargames.com/support for current compatibility information. Some system components such as mobile chipsets integrated and AGP graphics cards may be incompatible. Unlisted specifications may not be supported by publisher.     Other requirements:  Installation and online play requires log-in to Rockstar Games Social Club (13+) network; internet connection required for activation online play and periodic entitlement verification; software installations required including Rockstar Games Social Club platform DirectX  Chromium and Microsoft Visual C++ 2008 sp1 Redistributable Package and authentication software that recognizes certain hardware attributes for entitlement digital rights management system and other support purposes.     SINGLE USE SERIAL CODE REGISTRATION VIA INTERNET REQUIRED; REGISTRATION IS LIMITED TO ONE ROCKSTAR GAMES SOCIAL CLUB ACCOUNT (13+) PER SERIAL CODE; ONLY ONE PC LOG-IN ALLOWED PER SOCIAL CLUB ACCOUNT AT ANY TIME; SERIAL CODE(S) ARE NON-TRANSFERABLE ONCE USED; SOCIAL CLUB ACCOUNTS ARE NON-TRANSFERABLE.  Partner Requirements:  Please check the terms of service of this site before purchasing this software.,59.99,Apr 13 2015,0
10899,NASCAR Heat Evolution,False,0,Minimum:OS: 64bit Versions of Windows 7 Windows 8 Windows 10Processor: Intel Core i3 530 or AMD FX 4100Memory: 4 GB RAMGraphics: Nvidia GTX 460 or AMD HD 5870DirectX: Version 11Network: Broadband Internet connectionStorage: 10 GB available spaceSound Card: DirectX Compatible SoundcardAdditional Notes: Supported Graphics Cards: AMD HD5870 or better HD6870 or better HD7790 or better R7 260 or better R9 260 or better Nvidia GTX460 or better Series GTX560 or better GTX650Ti or better GTX750 or better GTX950 or better,59.99,Sep 12 2016,10
2999,XCOM(r) 2,False,88,Minimum:OS: Windows(r) 7 64-bitProcessor: Intel Core 2 Duo E4700 2.6 GHz or AMD Phenom 9950 Quad Core 2.6 GHzMemory: 4 GB RAMGraphics: 1GB ATI Radeon HD 5770 1GB NVIDIA GeForce GTX 460 or betterDirectX: Version 11Storage: 45 GB available spaceSound Card: DirectX compatible sound cardAdditional Notes: Initial installation requires one-time Internet connection for Steam authentication; software installations required (included with the game) include Steam Client Microsoft Visual C++2012 and 2013 Runtime Libraries and Microsoft DirectX.,59.99,Feb 4 2016,4
5628,BLADESTORM: Nightmare,False,0,Minimum:OS: Windows Vista/7/8/8.1 (64bit required)Processor: Core i7 870 2.8GHz or betterMemory: 2 GB RAMGraphics: 640*480 pixel over High ColorDirectX: Version 11Network: Broadband Internet connectionStorage: 12 GB available spaceSound Card: DirectX 9.0c over,59.99,May 28 2015,0
6640,DARK SOULS(tm) III,False,89,Minimum:OS: Windows 7 SP1 64bit Windows 8.1 64bit Windows 10 64bitProcessor: Intel Core i3-2100 / AMD(r) FX-6300Memory: 4 GB RAMGraphics: NVIDIA(r) GeForce GTX 750 Ti / ATI Radeon HD 7950DirectX: Version 11Network: Broadband Internet connectionStorage: 25 GB available spaceSound Card: DirectX 11 sound deviceAdditional Notes: Internet connection required for online play and product activation,59.99,Apr 11 2016,2
8791,CyberLink AudioDirector 6,False,0,Minimum:OS: Microsoft(r) Windows(r) 10 8/8.1 7 VistaProcessor: Intel Core(tm) i3 530 or equivalent AMD CPU or aboveMemory: 2 GB RAMGraphics: Graphics card with 256MB Video RAM and aboveStorage: 1 GB available spaceSound Card: Windows-compatible sound card,59.99,Apr 28 2016,0
7804,Audials One Suite 2016,False,0,Minimum:OS: Windows 10 8.1 8 Windows 7 Windows Vista Windows XP (SP2)Processor: 1 GHz CPUMemory: 1 GB RAMNetwork: Broadband Internet connectionStorage: 1 GB available spaceSound Card: any,59.99,Oct 23 2015,0
9263,Attack on Titan / A.O.T. Wings of Freedom,False,0,Minimum:OS: Windows(r) 7 Windows(r) 8.1 Windows(r) 10 (64bit)Processor: Core i7 870 2.93GHz overMemory: 4 GB RAMGraphics: NVIDIA Geforce GTS 450DirectX: Version 11Network: Broadband Internet connectionStorage: 25 GB available spaceSound Card: DirectX 9.0c overAdditional Notes: Pixel Shader 3.0 over 3D Accelerator chip  VRAM 1GB over,59.99,Aug 26 2016,2
7273,Rise of the Tomb Raider(tm),False,86,Minimum:OS: Windows 7 64bitProcessor: Intel Core i3-2100 or AMD equivalentMemory: 6 GB RAMGraphics: NVIDIA GTX 650 2GB or AMD HD7770 2GBDirectX: Version 11Storage: 25 GB available space,59.99,Jan 28 2016,13
12049,Mafia III,False,61,Minimum:OS: Windows 7 64-bitProcessor: Intel I5-2500K AMD FX-8120Memory: 6 GB RAMGraphics: 2GB of Video Memory & NVIDIA GeForce GTX 660 AMD Radeon HD7870Storage: 50 GB available spaceSound Card: DirectX Compliant Sound cardAdditional Notes: Windows 8.1 users may need additional Windows Update files: Please Click here for information,59.99,Oct 6 2016,1
4153,DiRT Rally,False,86,Minimum:OS: 64bit Versions of Windows 7 Windows 8 Windows 10Processor: AMD FX Series or Intel Core i3 SeriesMemory: 4 GB RAMGraphics: AMD HD5450 or Nvidia GT430 or Intel HD4000 with 1GB of VRAM (DirectX 11 graphics card required)DirectX: Version 11Storage: 50 GB available spaceSound Card: DirectX Compatible soundcardAdditional Notes: Supported Graphics Cards: AMD HD5000 Series HD6000 Series HD7000 Series R7 Series R9 Series Nvidia GTX400 Series GTX500 Series GTX600 Series GTX700 Series GTX900 Series Intel HD4000 Series HD5000 Series,59.99,Dec 7 2015,0
5059,Deus Ex: Mankind Divided,False,82,Minimum:OS: Windows 7.1SP1 or above (64-bit Operating System Required)Processor: Intel Core i3-2100 or AMD equivalentMemory: 8 GB RAMGraphics: AMD Radeon HD 7870 (2GB) or NVIDIA GeForce GTX 660 (2GB)Storage: 45 GB available space,59.99,Aug 23 2016,4
